enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1063,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,2,82,0
32909,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Funded Startup,1,41,1
24020,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,20,0
17575,city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,>4,48,0
1077,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,153,0
15751,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,19,0
32328,city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,91,0
27482,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,36,1
15315,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,90,0
3742,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,Oct-49,Pvt Ltd,>4,47,0
11302,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,21,0
8608,city_28,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,NGO,>4,77,1
3465,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Pvt Ltd,3,13,0
27449,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,94,0
17419,city_65,0.802,Female,Has relevent experience,Part time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,174,0
30741,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,NGO,1,84,0
10183,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,3,122,0
3887,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,13,5000-9999,Pvt Ltd,1,11,0
543,city_36,0.893,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,11,0
31842,city_24,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,3,6,0
12486,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,29,1
26904,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,36,0
16503,city_116,0.743,Male,Has relevent experience,Full time course,Masters,STEM,6,1000-4999,Pvt Ltd,1,102,0
25923,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,>4,95,0
29329,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,24,0
21510,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,50-99,Pvt Ltd,1,95,1
32298,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,never,64,0
31581,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,1,100-500,Pvt Ltd,1,100,0
29952,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,112,0
8087,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,11,50-99,Pvt Ltd,2,38,0
32462,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,196,0
1001,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,>4,36,0
2608,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,116,1
14194,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,146,0
5383,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,22,0
3694,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,114,0
2069,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,>4,66,0
9468,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,4,50-99,NGO,4,54,0
8936,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Pvt Ltd,1,12,0
9985,city_53,0.74,Female,Has relevent experience,Full time course,Graduate,STEM,11,Oct-49,Pvt Ltd,never,73,0
10672,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,NGO,3,48,0
25306,city_94,0.698,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,88,0
28097,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,320,0
28047,city_149,0.689,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,11,0
10801,city_83,0.923,Female,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Public Sector,2,48,0
13189,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,NGO,>4,170,0
9603,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,48,0
5338,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,1,54,0
19797,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,13,100-500,Pvt Ltd,>4,8,1
19420,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,79,0
11797,city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,18,0
31179,city_33,0.448,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,28,0
8374,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Funded Startup,2,56,0
27249,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,19,0
13343,city_115,0.789,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,82,0
17560,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,100,1
28710,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,56,1
18627,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,<10,Pvt Ltd,1,28,0
19935,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,21,0
8228,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,1,73,1
14186,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,74,0
31843,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,4,108,0
3601,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,2,8,0
11127,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,4,0
27177,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Funded Startup,>4,30,0
9803,city_41,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,9,0
1895,city_36,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,1,38,0
20848,city_10,0.895,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,94,0
18834,city_73,0.754,Female,Has relevent experience,Part time course,Graduate,STEM,5,Oct-49,Pvt Ltd,3,49,0
28471,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,0
31166,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,never,31,0
8254,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,>4,41,0
15175,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,>4,37,0
21694,city_71,0.884,Female,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,99,0
24282,city_23,0.899,Female,Has relevent experience,no_enrollment,Masters,STEM,20,500-999,Pvt Ltd,>4,10,0
28986,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,1,220,0
26022,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,11,50-99,Public Sector,1,26,0
31931,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Pvt Ltd,never,57,0
24946,city_67,0.855,Female,Has relevent experience,Full time course,Masters,STEM,16,100-500,Pvt Ltd,3,168,0
10939,city_16,0.91,Female,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,1,44,1
22315,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Funded Startup,2,6,0
11766,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,1,54,0
31558,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,74,0
4180,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,11,1
17406,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,27,0
32822,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,3,51,1
1849,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,Oct-49,Pvt Ltd,3,79,0
26770,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,99,1
3042,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,64,0
18532,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,45,1
19400,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,36,1
31432,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,never,43,0
4007,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,119,0
18233,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,1,141,0
29351,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,36,0
16411,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,46,0
14317,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,22,0
21769,city_118,0.722,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,70,1
16642,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,Oct-49,Funded Startup,2,112,0
3653,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,52,0
29359,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,37,0
24182,city_89,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,never,24,0
1428,city_102,0.804,Female,No relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,>4,72,0
1804,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,never,22,1
4433,city_160,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,2,23,0
21799,city_97,0.925,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,2,28,0
8853,city_103,0.92,Female,No relevent experience,Part time course,Masters,Humanities,>20,10000+,Pvt Ltd,>4,9,0
18278,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,2,61,0
31443,city_179,0.512,Female,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,75,0
33118,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,1,43,0
32926,city_104,0.924,Female,No relevent experience,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,4,81,0
31076,city_97,0.925,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,>4,23,0
19427,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,1,48,0
30049,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,122,0
9046,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,104,0
14432,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Pvt Ltd,4,306,0
20780,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,3,34,0
19201,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,>4,21,0
21285,city_158,0.766,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Early Stage Startup,2,78,0
29747,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,2,53,0
3370,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,>4,56,0
24568,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,10,<10,NGO,1,46,0
1501,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Other,1,20,0
14375,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,2,35,0
26867,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,2,21,0
1313,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,0
1356,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,15,1
16516,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,94,1
23683,city_90,0.698,Female,No relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,51,0
24059,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,39,0
5468,city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,47,0
8,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Funded Startup,2,12,0
1005,city_73,0.754,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,2,47,0
32569,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,17,0
4081,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,5,1
10018,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,44,0
12324,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,110,0
21111,city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,37,0
11080,city_138,0.836,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,122,0
23485,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,NGO,1,29,0
10375,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,Pvt Ltd,2,55,1
21787,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,31,0
1482,city_75,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,52,0
25561,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,17,0
8200,city_36,0.893,Male,No relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,1,88,0
29947,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Funded Startup,1,24,0
14185,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Oct-49,Pvt Ltd,>4,64,0
2234,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,81,0
13325,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,107,0
27109,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,>4,26,0
27352,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,3,34,0
25577,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,5,1000-4999,Pvt Ltd,1,54,0
20549,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Public Sector,2,83,0
31522,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,1,134,0
22335,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,>4,34,0
2871,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Public Sector,3,11,1
29932,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,NGO,3,304,0
20423,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,4,40,0
1860,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,56,1
12537,city_44,0.725,Female,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,52,0
9223,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,2,89,1
8970,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,62,0
9188,city_64,0.666,Female,No relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Funded Startup,never,70,0
13111,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,0
30792,city_46,0.762,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,20,0
10537,city_65,0.802,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,108,0
5256,city_83,0.923,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,>4,13,0
32187,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,51,0
29788,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,91,0
25058,city_116,0.743,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,>4,80,0
24219,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,8,0
5584,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,10,0
16031,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,42,0
15146,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,Oct-49,Pvt Ltd,1,158,1
30798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,88,0
14550,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,50,1
10644,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,1,26,1
8948,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Public Sector,1,19,0
6454,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,17,0
21880,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,1,138,0
26901,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,16,0
32588,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,216,1
18634,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,>4,50,0
31500,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,1,31,0
14374,city_149,0.689,Male,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,1,16,0
29107,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,1,107,1
25736,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,62,0
2218,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,2,105,0
16696,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Early Stage Startup,2,9,0
28129,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,Other,18,1000-4999,Pvt Ltd,>4,150,0
28205,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,80,0
26356,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,13,100-500,Public Sector,2,79,0
13190,city_75,0.939,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,84,0
25477,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Public Sector,1,17,0
10916,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,15,0
7975,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Business Degree,4,500-999,Pvt Ltd,1,206,0
21509,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,72,1
19998,city_91,0.691,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,31,0
11893,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,4,52,0
8293,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,149,0
6430,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,81,0
26729,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,1,14,0
29060,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,163,0
11854,city_61,0.913,Male,No relevent experience,Full time course,Graduate,Humanities,1,<10,NGO,1,25,0
21175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,129,0
32253,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,129,0
21678,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,154,0
32121,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,52,0
22242,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Public Sector,>4,56,1
16730,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,62,0
5223,city_101,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,NGO,1,136,0
24150,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,4,54,1
891,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,never,26,0
3801,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Pvt Ltd,>4,69,0
30325,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,Other,3,50-99,Pvt Ltd,never,32,0
10533,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Other,3,11,0
26345,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,>4,163,0
32170,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,56,0
5827,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Funded Startup,1,28,0
10264,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,30,0
348,city_13,0.827,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,4,26,0
11934,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,4,101,1
23530,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,68,1
5193,city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Funded Startup,4,144,0
28162,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,72,0
2310,city_102,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,62,0
8143,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,4,66,1
28417,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,157,1
12001,city_158,0.766,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,112,0
28046,city_59,0.775,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,96,1
16159,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,112,0
12746,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,99,0
9210,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,21,0
19613,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,76,0
27273,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,104,0
21357,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,30,1
27477,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,75,0
6676,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,1,4,0
